FID,FID_fine_g,OBJECTID,StreamID,SHAPE_Leng,FID_C2VSim,NodeID,X,Y
3966,83,84,84,38912.128655499997000,3827,3828,586086.106976000010000,4395818.870900000400000
3967,87,88,88,106637.417120000000000,3743,3744,584967.066079000010000,4395890.284919999500000
3968,83,84,84,38912.128655499997000,3825,3826,585160.063455000050000,4396136.371960000100000
3969,79,80,80,19667.863884200000000,3837,3838,591454.618341000050000,4396301.245950000400000
3970,85,86,86,71371.727878399994000,3856,3857,608787.188596999970000,4396349.761020000100000
3971,85,86,86,71371.727878399994000,3854,3855,607212.914547999970000,4396376.218999999600000
3972,78,79,79,20099.049183100000000,3835,3836,590358.896100000010000,4396483.865980000200000
3973,83,84,84,38912.128655499997000,3666,3667,583942.977629999980000,4396691.997949999800000
3974,85,86,86,71371.727878399994000,3855,3856,608046.353781000010000,4396706.948990000400000
3975,85,86,86,71371.727878399994000,3857,3858,609620.627830000010000,4396720.177910000100000
3976,87,88,88,106637.417120000000000,3745,3746,585105.418718999950000,4396762.438910000000000
3977,83,84,84,38912.128655499997000,3744,3745,584683.812446999950000,4396797.831930000300000
3978,79,80,80,19667.863884200000000,3757,3758,591771.801190000030000,4396906.776949999900000
3979,79,80,80,19667.863884200000000,3759,3760,592483.059430000020000,4396906.776949999900000
3980,78,79,79,20099.049183100000000,3753,3754,589962.350692000010000,4397102.269949999600000
3981,79,80,80,19667.863884200000000,3687,3688,593251.987430999990000,4397137.454970000300000
3982,83,84,84,38912.128655499997000,3595,3596,583307.976414000030000,4397181.478009999700000
3983,85,86,86,71371.727878399994000,3858,3859,610215.941495000040000,4397355.179899999900000
3984,79,80,80,19667.863884200000000,3688,3689,593963.245800000030000,4397406.579959999800000
3985,87,88,88,106637.417120000000000,3669,3670,584838.089439000000000,4397546.534909999900000
3986,83,84,84,38912.128655499997000,3457,3458,581654.327260000050000,4397578.353910000100000
3987,83,84,84,38912.128655499997000,3525,3526,582540.683228999960000,4397618.040950000300000
3988,79,80,80,19667.863884200000000,3689,3690,594674.504040000030000,4397752.598009999800000
3989,78,79,79,20099.049183100000000,3681,3682,589671.308388000000000,4397776.958970000000000
3990,83,84,84,38912.128655499997000,3456,3457,580824.089307000050000,4397787.590010000400000
3991,79,80,80,19667.863884200000000,3622,3623,596846.725482000040000,4397839.101950000000000
3992,79,80,80,19667.863884200000000,3624,3625,598424.732012000050000,4397937.203959999600000
3993,79,80,80,19667.863884200000000,3690,3691,595404.985705000000000,4398050.556920000400000
3994,79,80,80,19667.863884200000000,3623,3624,597663.711466999960000,4398089.002999999600000
3995,85,86,86,71371.727878399994000,3780,3781,610657.790455000010000,4398128.450939999900000
3996,79,80,80,19667.863884200000000,3621,3622,596145.078761999960000,4398137.060990000100000
3997,82,83,83,10378.769053599999000,3177,3178,550279.413055000010000,4398269.401979999600000
3998,87,88,88,106637.417120000000000,3598,3599,584568.598238999960000,4398298.947959999600000
3999,78,79,79,20099.049183100000000,3682,3683,589274.432611000030000,4398411.959929999900000
4000,78,79,79,20099.049183100000000,3611,3612,588110.263649999980000,4398478.105980000500000
4001,83,84,84,38912.128655499997000,3393,3394,580463.699931000010000,4398544.084990000400000
4002,79,80,80,19667.863884200000000,3625,3626,599038.566635999940000,4398572.204920000400000
4003,78,79,79,20099.049183100000000,3609,3610,587342.970337999980000,4398650.084990000400000
4004,79,80,80,19667.863884200000000,3626,3627,599811.151340999990000,4398805.038970000100000
4005,83,84,84,38912.128655499997000,3392,3393,579696.406746000050000,4398980.647930000000000
4006,82,83,83,10378.769053599999000,3178,3179,550936.140863999960000,4398993.878010000100000
4007,87,88,88,106637.417120000000000,3599,3600,584281.320798999980000,4399094.209920000300000
4008,78,79,79,20099.049183100000000,3614,3615,589115.682275000030000,4399113.106940000300000
4009,78,79,79,20099.049183100000000,3543,3544,588136.722017999970000,4399218.940920000000000
4010,79,80,80,19667.863884200000000,3627,3628,600689.569902000020000,4399238.955900000400000
4011,83,84,84,38912.128655499997000,3330,3331,578690.987992999960000,4399258.460920000400000
4012,78,79,79,20099.049183100000000,3608,3609,586893.177952999950000,4399298.315899999800000
4013,83,84,84,38912.128655499997000,3329,3330,577725.256920999960000,4399536.273919999600000
4014,82,83,83,10378.769053599999000,3179,3180,551595.403072000020000,4399552.523389999800000
4015,78,79,79,20099.049183100000000,3544,3545,588667.254755000000000,4399607.635959999600000
4016,79,80,80,19667.863884200000000,3628,3629,601313.987822999940000,4399831.623929999800000
4017,87,88,88,106637.417120000000000,3529,3530,583970.102622000030000,4399888.094970000000000
4018,83,84,84,38912.128655499997000,3328,3329,576918.276183999960000,4399986.066940000300000
4019,78,79,79,20099.049183100000000,3607,3608,586483.072864999990000,4399986.233980000000000
4020,82,83,83,10378.769053599999000,3180,3181,552182.680128999990000,4400170.385789999700000
4021,79,80,80,19667.863884200000000,3629,3630,601864.322158999970000,4400223.207929999600000
4022,83,84,84,38912.128655499997000,3267,3268,576177.441238999950000,4400382.942970000200000
4023,79,80,80,19667.863884200000000,3630,3631,602594.573680000030000,4400456.041980000200000
4024,83,84,84,38912.128655499997000,3266,3267,575370.460629999990000,4400475.547009999900000
4025,87,88,88,106637.417120000000000,3530,3531,583686.280670000010000,4400613.462009999900000
4026,83,84,84,38912.128655499997000,3264,3265,574589.938134000050000,4400621.067900000100000
4027,78,79,79,20099.049183100000000,3606,3607,585808.383967999950000,4400779.984890000000000
4028,82,83,83,10378.769053599999000,3181,3182,552682.606657000030000,4400891.793279999900000
4029,83,84,84,38912.128655499997000,3265,3266,573888.790869000020000,4401017.943930000100000
4030,83,84,84,38912.128655499997000,3134,3135,570660.867793999960000,4401097.318909999900000
4031,79,80,80,19667.863884200000000,3559,3560,602901.491056000000000,4401207.459970000200000
4032,83,84,84,38912.128655499997000,3135,3136,571481.077842999950000,4401308.985980000300000
4033,78,79,79,20099.049183100000000,3603,3604,585094.007647000020000,4401388.527999999900000
4034,83,84,84,38912.128655499997000,3131,3132,569721.595088999950000,4401401.590909999800000
4035,87,88,88,106637.417120000000000,3531,3532,583371.143645999950000,4401424.306939999600000
4036,82,83,83,10378.769053599999000,3182,3183,553793.646657999950000,4401480.966009999600000
4037,83,84,84,38912.128655499997000,3203,3204,573068.580947999960000,4401480.966009999600000
4038,83,84,84,38912.128655499997000,3136,3137,572295.763795000040000,4401530.350970000000000
4039,78,79,79,20099.049183100000000,3604,3605,584300.255967000030000,4401758.945919999900000
4040,79,80,80,19667.863884200000000,3560,3561,603335.408495999990000,4401831.878010000100000
4041,83,84,84,38912.128655499997000,3130,3131,569046.906192000020000,4402036.592000000200000
4042,87,88,88,106637.417120000000000,3532,3533,583015.741149000010000,4402219.186940000400000
4043,82,83,83,10378.769053599999000,3114,3115,554124.376386999970000,4402314.404989999700000
4044,79,80,80,19667.863884200000000,3561,3562,603790.492656999970000,4402424.545920000400000
4045,78,79,79,20099.049183100000000,3605,3606,583559.421149999950000,4402433.634940000300000
4046,83,84,84,38912.128655499997000,3058,3059,568213.467088000030000,4402526.071940000200000
4047,79,80,80,19667.863884200000000,3562,3563,604478.410737000060000,4402583.296000000100000
4048,87,88,88,106637.417120000000000,3533,3534,582654.576477000020000,4402777.956989999900000
4049,83,84,84,38912.128655499997000,3057,3058,567446.173902999960000,4403002.322940000300000
4050,79,80,80,19667.863884200000000,3497,3498,605885.996915000030000,4403101.880959999700000
4051,79,80,80,19667.863884200000000,3496,3497,605092.245234000030000,4403144.214019999800000
4052,82,83,83,10378.769053599999000,3115,3116,554574.169026999970000,4403161.072900000000000
4053,78,79,79,20099.049183100000000,3534,3535,583069.941085999950000,4403214.156929999600000
4054,87,88,88,106637.417120000000000,3466,3467,582182.302045000020000,4403465.376899999600000
4055,79,80,80,19667.863884200000000,3498,3499,606641.300979000050000,4403466.657920000100000
4056,83,84,84,38912.128655499997000,3056,3057,566674.144333999950000,4403492.017919999500000
4057,82,83,83,10378.769053599999000,3044,3045,554865.211203000040000,4403954.824959999900000
4058,83,84,84,38912.128655499997000,3055,3056,565943.892941999950000,4403989.435899999900000
4059,78,79,79,20099.049183100000000,3535,3536,583109.628637999990000,4404007.908990000400000
4060,87,88,88,106637.417120000000000,3400,3401,581777.488732000000000,4404108.315010000000000
4061,81,82,82,11066.301441899999000,2889,2890,545153.857850000030000,4404436.463999999700000
4062,83,84,84,38912.128655499997000,2986,2987,565086.641101000020000,4404465.686909999700000
4063,81,82,82,11066.301441899999000,2890,2891,545894.260411000000000,4404600.036989999900000
4064,81,82,82,11066.301441899999000,2891,2892,546613.928507999980000,4404621.203970000100000
4065,78,79,79,20099.049183100000000,3474,3475,583387.441757999940000,4404709.055999999900000
4066,87,88,88,106637.417120000000000,3401,3402,581348.862811999980000,4404767.128960000400000
4067,83,84,84,38912.128655499997000,2917,2918,564208.222668000030000,4404857.270910000400000
4068,82,83,83,10378.769053599999000,2974,2975,554944.586434999950000,4404894.097919999600000
4069,78,79,79,20099.049183100000000,3471,3472,582285.152861000040000,4405143.916930000300000
4070,81,82,82,11066.301441899999000,2892,2893,547153.679547999990000,4405160.955009999700000
4071,83,84,84,38912.128655499997000,2916,2917,563414.471114999960000,4405227.687939999600000
4072,78,79,79,20099.049183100000000,3408,3409,583784.317534000030000,4405436.660989999800000
4073,81,82,82,11066.301441899999000,2893,2894,547926.264509000000000,4405499.622019999700000
4074,87,88,88,106637.417120000000000,3339,3340,581023.424731999980000,4405513.255939999600000
4075,78,79,79,20099.049183100000000,3403,3404,581721.103068000050000,4405602.969990000100000
4076,83,84,84,38912.128655499997000,2914,2915,562604.289225999960000,4405674.619909999900000
4077,83,84,84,38912.128655499997000,2911,2912,560686.056136999980000,4405793.682950000300000
4078,83,84,84,38912.128655499997000,2913,2914,561585.641290000060000,4405793.682950000300000
4079,78,79,79,20099.049183100000000,3472,3473,582717.674845000030000,4405797.505920000400000
4080,82,83,83,10378.769053599999000,2902,2903,555169.482691999990000,4405820.140929999800000
4081,81,82,82,11066.301441899999000,2825,2826,548645.932604999980000,4405891.206020000400000
4082,83,84,84,38912.128655499997000,2910,2911,559826.158535999940000,4406124.412929999600000
4083,81,82,82,11066.301441899999000,2831,2832,552523.214784999960000,4406140.940929999600000
4084,78,79,79,20099.049183100000000,3407,3408,583440.358494000040000,4406151.037949999800000
4085,77,78,78,20595.037347300000000,3340,3341,581122.482139999980000,4406254.507910000200000
4086,78,79,79,20099.049183100000000,3340,3341,581122.482139999980000,4406254.507910000200000
4087,87,88,88,106637.417120000000000,3340,3341,581122.482139999980000,4406254.507910000200000
4088,81,82,82,11066.301441899999000,2826,2827,549327.320254000020000,4406266.269949999600000
4089,81,82,82,11066.301441899999000,2832,2833,553350.387522000000000,4406291.335939999700000
4090,81,82,82,11066.301441899999000,2830,2831,551849.142464000030000,4406381.962500000400000
4091,81,82,82,11066.301441899999000,2833,2834,554114.895555000050000,4406391.598980000200000
4092,81,82,82,11066.301441899999000,2828,2829,550091.828286999950000,4406404.131970000500000
4093,81,82,82,11066.301441899999000,2903,2904,554847.778243000040000,4406452.123909999600000
4094,81,82,82,11066.301441899999000,2829,2830,550920.459967999950000,4406527.363330000100000
4095,81,82,82,11066.301441899999000,2836,2837,555579.587652000020000,4406680.038920000200000
4096,82,83,83,10378.769053599999000,2836,2837,555579.587652000020000,4406680.038920000200000
4097,83,84,84,38912.128655499997000,2836,2837,555579.587652000020000,4406680.038920000200000
4098,83,84,84,38912.128655499997000,2841,2842,559389.595334999960000,4406746.184960000200000
4099,77,78,78,20595.037347300000000,3278,3279,580688.686299000050000,4406812.497920000000000
4100,83,84,84,38912.128655499997000,2769,2770,556188.130499999970000,4407275.351940000400000
4101,83,84,84,38912.128655499997000,2840,2841,558860.427463000060000,4407381.185920000100000
4102,77,78,78,20595.037347300000000,3279,3280,580569.623643000030000,4407579.790980000000000
4103,83,84,84,38912.128655499997000,2839,2840,558000.529989999950000,4407698.686979999800000
4104,83,84,84,38912.128655499997000,2771,2772,556928.965317000050000,4407751.602950000200000
4105,77,78,78,20595.037347300000000,3281,3282,580651.181019000010000,4408363.803009999900000
4106,77,78,78,20595.037347300000000,3218,3219,580860.665818999990000,4409074.689930000300000
4107,77,78,78,20595.037347300000000,3150,3151,580265.352154999970000,4409458.336009999700000
4108,77,78,78,20595.037347300000000,3075,3076,579683.267545999960000,4409987.504010000300000
4109,77,78,78,20595.037347300000000,3076,3077,579683.267545999960000,4410781.254920000200000
4110,77,78,78,20595.037347300000000,3077,3078,580305.039707000020000,4411310.422919999800000
4111,77,78,78,20595.037347300000000,3154,3155,580754.832347000020000,4412064.486920000100000
4112,77,78,78,20595.037347300000000,3155,3156,580648.998747000010000,4412977.301900000300000
4113,77,78,78,20595.037347300000000,3156,3157,581227.876955999990000,4413592.512910000000000
4114,77,78,78,20595.037347300000000,3084,3085,579947.851482999980000,4414234.075020000300000
4115,77,78,78,20595.037347300000000,3157,3158,581733.792476000030000,4414313.449989999600000
4116,77,78,78,20595.037347300000000,3083,3084,580609.311067000030000,4414657.408909999800000
4117,77,78,78,20595.037347300000000,3085,3086,579511.288153999950000,4415027.825930000300000
4118,77,78,78,20595.037347300000000,3158,3159,582077.751644999950000,4415054.284939999700000
4119,77,78,78,20595.037347300000000,3159,3160,581323.687644000050000,4415398.243979999800000
4120,77,78,78,20595.037347300000000,3086,3087,580106.601818999970000,4415755.431950000100000
4121,74,75,75,38798.073943800002000,2450,2451,541917.670455000010000,4416407.805959999600000
4122,77,78,78,20595.037347300000000,3087,3088,579828.788699000030000,4416588.870919999700000
4123,74,75,75,38798.073943800002000,2451,2452,542755.026231999970000,4416723.720970000100000
4124,77,78,78,20595.037347300000000,3009,3010,579101.183066000000000,4417276.788999999900000
